contract_number;client_id;phone_id;color_id;merchant_id;price;date_purch;qu_inst;inst
828;90769;1587049;20;89;4945;09.05.2018;12;413
829;90302;1531081;19;89;2741;09.05.2018;12;229
830;74391;1482462;23;89;4932;09.05.2018;6;822
831;74685;939935;18;89;8022;09.05.2018;6;1337
832;72914;1636071;12;89;10475;09.05.2018;6;1746
833;1412;577391;20;89;3984;09.05.2018;6;664
834;108064;1573421;21;89;12441;10.05.2018;12;1037
835;68457;1693827;23;89;8221;10.05.2018;6;1371
836;96193;1496154;9;89;2232;10.05.2018;12;186
837;94132;1428205;12;89;6604;10.05.2018;12;551
838;19686;941959;23;89;3577;10.05.2018;6;597
839;32091;1545965;2;89;4788;10.05.2018;6;798
840;68063;1705139;2;89;9800;11.05.2018;6;1634
841;68376;1098341;23;89;5207;12.05.2018;6;868
842;68350;1660470;19;89;18368;12.05.2018;6;3062
843;76564;1673567;12;89;5707;12.05.2018;6;952
844;100403;1112307;20;89;7986;12.05.2018;6;1331
845;85969;1398522;7;89;4220;12.05.2018;12;352
846;37709;1543742;23;89;6304;12.05.2018;6;1051
847;10679;1323707;2;89;1665;12.05.2018;6;278
848;7329;1416126;19;89;4023;12.05.2018;12;336
849;112115;1559872;21;89;2191;12.05.2018;6;366
850;80542;1652491;9;89;39209;13.05.2018;6;6535
851;79161;1318171;20;89;6703;13.05.2018;6;1118
852;73361;577391;20;89;4077;13.05.2018;6;680
853;67310;1510859;23;89;14744;14.05.2018;12;1229
854;58360;1652475;19;89;41273;14.05.2018;6;6879
855;88944;1673155;23;89;3832;14.05.2018;12;320
856;105489;566737;12;89;4120;14.05.2018;6;687
857;20131;1398566;8;89;4200;14.05.2018;6;700
858;45491;1569581;23;89;2857;14.05.2018;12;239
859;43930;1342662;12;89;3366;14.05.2018;12;281
860;110081;1599224;23;89;3018;14.05.2018;12;252
861;98;1577075;23;89;3353;14.05.2018;12;280
862;107635;1190082;23;89;5804;15.05.2018;12;484
863;54497;1668063;23;89;2270;15.05.2018;12;190
864;9577;1359307;23;89;2490;15.05.2018;12;208
865;93126;937057;19;89;5030;15.05.2018;6;839
866;101826;997960;19;89;3866;16.05.2018;6;645
867;97780;1219389;23;89;9224;16.05.2018;12;769
868;66221;1485575;23;89;4138;16.05.2018;12;345
869;43736;1572851;23;89;5486;16.05.2018;12;458
870;112689;1482820;9;89;2042;16.05.2018;12;171
871;114084;1649065;6;89;4250;16.05.2018;6;709
872;113776;1580428;21;89;2327;16.05.2018;12;194
873;36867;577391;1;89;3844;17.05.2018;12;321
874;9909;1402804;23;89;8848;17.05.2018;6;1475
875;82437;1182314;17;89;3182;17.05.2018;12;266
876;91887;1593496;23;89;2415;18.05.2018;12;202
877;80105;1689991;20;89;4637;18.05.2018;12;387
878;79726;1652465;23;89;27008;18.05.2018;6;4502
879;25805;1453952;17;89;15158;18.05.2018;12;1264
880;48536;1464600;21;89;16677;18.05.2018;6;2780
881;46345;1510859;12;89;14795;19.05.2018;12;1233
882;60332;1400035;8;89;5468;19.05.2018;6;912
883;84421;1390921;23;89;7280;19.05.2018;6;1214
884;32733;1652470;19;89;36551;20.05.2018;12;3046
885;112359;1374989;23;89;2222;20.05.2018;12;186
886;47230;1484111;7;89;3874;21.05.2018;12;323
887;49806;1545965;20;89;4862;21.05.2018;6;811
888;54087;1204676;12;89;9263;21.05.2018;6;1544
889;82530;1651502;9;89;31292;21.05.2018;12;2608
890;76750;1265001;20;89;3727;21.05.2018;12;311
891;68693;1524586;20;89;5287;22.05.2018;12;441
892;81007;1324898;17;89;6743;22.05.2018;6;1124
893;99300;1191847;23;89;3556;22.05.2018;6;593
894;97211;1430851;23;89;1588;23.05.2018;12;133
895;54704;1059800;18;89;3819;23.05.2018;6;637
896;46058;1524586;20;89;5310;23.05.2018;6;885
897;32768;1365715;20;89;1459;23.05.2018;6;244
898;5087;1648250;2;89;6461;23.05.2018;6;1077
899;15187;1173565;18;89;7266;23.05.2018;12;606
900;2349;1501436;2;89;4160;23.05.2018;6;694
901;8885;1500340;23;89;3356;24.05.2018;6;560
902;20001;1666061;18;89;6544;24.05.2018;12;546
903;43277;921139;7;89;3477;25.05.2018;6;580
904;79248;1481396;20;89;4481;25.05.2018;12;374
905;80741;1529052;17;89;6552;25.05.2018;6;1092
906;81972;1481604;23;89;9503;25.05.2018;6;1584
907;2728;1429067;14;89;6584;25.05.2018;6;1098
908;105985;1704333;23;89;3732;26.05.2018;12;311
909;37425;1652470;8;89;36947;26.05.2018;12;3079
910;25828;1685516;2;89;6497;26.05.2018;12;542
911;9977;1586814;12;89;2739;27.05.2018;6;457
912;31433;1385631;9;89;8054;27.05.2018;6;1343
913;46323;1545867;20;89;4245;27.05.2018;12;354
914;48251;1059800;20;89;4033;27.05.2018;6;673
915;92494;1366368;18;89;5633;27.05.2018;6;939
916;98581;1652336;21;89;22227;27.05.2018;12;1853
917;104073;1525606;23;89;3274;27.05.2018;6;546
918;79817;1526820;18;89;60450;27.05.2018;6;10075
919;66634;1689991;23;89;4671;28.05.2018;12;390
920;61714;1323707;12;89;1712;28.05.2018;6;286
921;83621;763279;9;89;3481;28.05.2018;12;291
922;85177;1327428;21;89;3990;28.05.2018;12;333
923;6295;1673567;20;89;5525;28.05.2018;12;461
924;9262;1291941;20;89;2193;29.05.2018;6;366
925;38566;867200;23;89;5164;29.05.2018;12;431
926;93741;1338299;23;89;3241;29.05.2018;12;271
927;373;1265001;20;89;3709;29.05.2018;6;619
928;115096;1141440;23;89;16232;30.05.2018;12;1353
929;98079;1195800;23;89;7087;30.05.2018;6;1182
930;90879;1482462;7;89;4788;30.05.2018;12;399
931;77169;1400035;14;89;5523;30.05.2018;12;461
932;44231;1453990;17;89;17066;30.05.2018;6;2845
933;20999;543693;23;89;3198;30.05.2018;6;533
934;51133;1569858;21;89;2300;31.05.2018;6;384
935;70863;1141440;23;89;16195;31.05.2018;12;1350
936;71544;1574450;23;89;8765;31.05.2018;6;1461
937;59148;1476275;14;89;4153;31.05.2018;12;347
938;64046;1277795;23;89;12290;01.06.2018;6;2049
939;78329;1255979;23;89;2994;01.06.2018;12;250
940;50194;1367675;9;89;2434;01.06.2018;12;203
941;26314;1635974;20;89;9259;01.06.2018;12;772
942;7942;1660470;18;89;18565;02.06.2018;6;3095
943;11874;644354;17;89;5518;02.06.2018;12;460
944;51464;1402804;23;89;8833;02.06.2018;12;737
945;53090;1580298;7;89;2582;02.06.2018;6;431
946;42140;1464854;12;89;3758;02.06.2018;12;314
947;68922;1532568;23;89;3586;02.06.2018;12;299
948;98052;1611546;9;89;1956;02.06.2018;12;163
949;2697;1442185;18;89;5641;02.06.2018;6;941
950;104145;1429067;23;89;6882;03.06.2018;6;1147
951;100847;1431817;12;89;20586;03.06.2018;12;1716
952;73675;1574360;23;89;2641;03.06.2018;12;221
953;51087;577391;5;89;4119;03.06.2018;6;687
954;10716;1642669;12;89;3708;03.06.2018;6;618
955;13478;1629058;20;89;1933;03.06.2018;12;162
956;10022;1659450;23;89;21781;04.06.2018;12;1816
957;47734;1464600;21;89;17039;04.06.2018;6;2840
958;31359;1590490;12;89;8039;04.06.2018;12;670
959;72112;1318171;18;89;6788;04.06.2018;6;1132
960;78522;1326083;23;89;3778;04.06.2018;12;315
961;66133;1532568;20;89;3491;04.06.2018;6;582
962;87981;1059800;20;89;4174;04.06.2018;6;696
963;101710;1573421;2;89;12162;05.06.2018;12;1014
964;101931;1488029;23;89;1926;05.06.2018;6;321
965;74939;1318078;23;89;4313;05.06.2018;6;719
966;53351;1334137;20;89;7863;05.06.2018;6;1311
967;12416;1539792;8;89;4337;05.06.2018;12;362
968;113457;1631239;12;89;20323;05.06.2018;6;3388
969;115196;1586814;23;89;2825;06.06.2018;12;236
970;114763;997960;9;89;3942;06.06.2018;6;657
971;39756;1541963;23;89;3107;06.06.2018;6;518
972;69354;1324898;17;89;7108;06.06.2018;12;593
973;63880;1651446;19;89;34213;06.06.2018;12;2852
974;102081;1570989;23;89;16451;06.06.2018;6;2742
975;86506;1402804;23;89;8677;06.06.2018;12;724
976;57296;1548008;2;89;9525;07.06.2018;12;794
977;56444;1651502;8;89;31240;07.06.2018;12;2604
978;73257;1366368;19;89;5821;07.06.2018;6;971
979;37896;1494314;23;89;1450;07.06.2018;6;242
980;19025;1527898;23;89;26060;07.06.2018;6;4344
981;2125;916176;17;89;6265;07.06.2018;12;523
982;114334;1661808;20;89;16814;08.06.2018;6;2803
983;32146;921139;23;89;3579;08.06.2018;6;597
984;50247;1529509;18;89;7254;08.06.2018;12;605
985;46809;1521930;15;89;2853;08.06.2018;12;238
986;78884;1400632;18;89;6061;08.06.2018;6;1011
987;61325;1501436;23;89;4008;08.06.2018;6;668
988;99110;1648899;23;89;5318;08.06.2018;12;444
989;75076;1058611;17;89;2241;09.06.2018;6;374
990;49647;1466125;20;89;1672;09.06.2018;6;279
991;7796;1437439;23;89;4222;09.06.2018;12;352
992;4550;1406368;20;89;1860;10.06.2018;12;155
993;23738;1655275;2;89;6733;10.06.2018;12;562
994;46746;1573421;23;89;12561;10.06.2018;12;1047
995;64495;1338299;23;89;2900;10.06.2018;12;242
996;97305;1580298;23;89;2617;10.06.2018;6;437
997;86045;1595189;18;89;24584;10.06.2018;6;4098
998;80927;1487268;20;89;2176;10.06.2018;6;363
999;97147;1558192;20;89;1669;11.06.2018;12;140
1000;93471;1517295;2;89;6766;11.06.2018;12;564
1001;76881;1510859;23;89;14812;11.06.2018;6;2469
1002;46299;1050283;9;89;3061;11.06.2018;12;256
1003;108403;1648250;20;89;6642;11.06.2018;12;554
1004;113098;1580298;14;89;2718;12.06.2018;12;227
1005;42069;577391;12;89;3775;12.06.2018;12;315
1006;69049;577391;2;89;4111;12.06.2018;6;686
1007;105871;1263155;9;89;2938;12.06.2018;6;490
1008;75143;1541722;23;89;19874;13.06.2018;12;1657
1009;12714;1690305;20;89;3662;13.06.2018;6;611
1010;7216;1599145;23;89;2902;14.06.2018;12;242
1011;51049;1595511;23;89;6228;14.06.2018;6;1038
1012;62861;1195800;23;89;6972;14.06.2018;6;1162
1013;58794;1283864;23;89;3858;14.06.2018;6;643
1014;83989;591893;3;89;4335;14.06.2018;6;723
1015;104464;1574266;23;89;1933;15.06.2018;6;323
1016;96640;1318421;20;89;9171;15.06.2018;6;1529
1017;72711;1635974;2;89;9577;15.06.2018;6;1597
1018;50497;1416733;23;89;2078;15.06.2018;12;174
1019;37673;1431811;9;89;26731;15.06.2018;12;2228
1020;8228;1652465;8;89;27077;15.06.2018;12;2257
1021;97139;1521034;23;89;2173;16.06.2018;12;182
1022;112977;1278432;2;89;1592;16.06.2018;6;266
1023;94289;1431817;7;89;20340;17.06.2018;12;1695
1024;101459;1292047;20;89;2317;17.06.2018;12;194
1025;18545;1431036;9;89;20644;17.06.2018;6;3441
1026;41528;1494477;23;89;1825;17.06.2018;12;153
1027;44618;1644698;21;89;11876;17.06.2018;6;1980
1028;19206;1644502;23;89;6634;18.06.2018;12;553
1029;12548;1469552;8;89;9857;18.06.2018;6;1643
1030;81107;1574450;23;89;8698;18.06.2018;12;725
1031;3125;1532568;23;89;3406;18.06.2018;6;568
1032;176;1574360;7;89;2669;19.06.2018;6;445
1033;109139;1406319;23;89;3474;19.06.2018;6;579
1034;58101;868422;23;89;3395;19.06.2018;6;566
1035;3742;916477;19;89;8814;19.06.2018;6;1469
1036;45722;1545965;17;89;4800;19.06.2018;12;400
1037;29252;1237855;23;89;2026;19.06.2018;6;338
1038;32755;1659474;2;89;25444;20.06.2018;6;4241
1039;42609;1464550;23;89;13918;20.06.2018;6;2320
1040;43025;1472581;23;89;6710;20.06.2018;12;560
1041;51730;1265001;20;89;3699;20.06.2018;12;309
1042;42703;1219414;23;89;10882;21.06.2018;12;907
1043;22312;1573127;20;89;1572;21.06.2018;12;131
1044;68647;1428177;17;89;7027;22.06.2018;6;1172
1045;110295;1458924;20;89;17688;22.06.2018;12;1474
1046;74580;1655275;19;89;6913;23.06.2018;12;577
1047;85888;1526591;20;89;9143;23.06.2018;12;762
1048;94246;1681759;20;89;4628;23.06.2018;6;772
1049;98671;373847;18;89;3363;23.06.2018;12;281
1050;6809;1365216;23;89;3972;23.06.2018;6;662
1051;49616;1548008;15;89;9577;23.06.2018;6;1597
1052;47064;1573042;20;89;3233;24.06.2018;6;539
1053;32724;644354;9;89;5468;24.06.2018;12;456
1054;97423;1258212;23;89;3887;24.06.2018;6;648
1055;94764;1323773;23;89;4169;24.06.2018;12;348
1056;82487;1156981;23;89;3991;24.06.2018;12;333
1057;78124;1573042;20;89;3625;24.06.2018;6;605
1058;59259;1530933;23;89;16434;24.06.2018;6;2739
1059;73993;1468151;23;89;8557;25.06.2018;6;1427
1060;68504;577391;1;89;4126;25.06.2018;12;344
1061;99756;1342662;12;89;3490;25.06.2018;12;291
1062;6333;1661799;18;89;16547;25.06.2018;6;2758
1063;34280;1642754;8;89;6024;26.06.2018;6;1004
1064;35691;1629058;12;89;1681;26.06.2018;12;141
1065;77864;1468151;19;89;8653;26.06.2018;6;1443
1066;64777;1659474;23;89;25099;27.06.2018;12;2092
1067;64712;1510884;12;89;19638;27.06.2018;6;3273
1068;47368;1455321;23;89;4089;27.06.2018;6;682
1069;14831;1342664;23;89;6464;27.06.2018;6;1078
1070;114613;1573421;2;89;12398;27.06.2018;6;2067
1071;3162;1648954;23;89;5617;28.06.2018;12;469
1072;61740;1494686;12;89;5250;28.06.2018;12;438
1073;76777;916176;19;89;6486;28.06.2018;6;1081
1074;97345;1543105;23;89;12710;28.06.2018;6;2119
1075;80353;1574360;7;89;2842;29.06.2018;6;474
1076;86464;1473308;20;89;14465;29.06.2018;12;1206
1077;84697;1626100;7;89;6913;29.06.2018;12;577
1078;69709;1443653;23;89;6250;29.06.2018;12;521
1079;8459;1437792;20;89;4633;29.06.2018;6;773
1080;30884;1642669;20;89;3496;29.06.2018;12;292
1081;114851;1265001;23;89;3653;29.06.2018;12;305
1082;112476;1518633;20;89;2410;30.06.2018;12;201
1083;18161;1578511;9;89;18053;30.06.2018;12;1505
1084;83571;1705139;20;89;9672;30.06.2018;12;806
1085;88587;1636071;12;89;10723;30.06.2018;12;894
1086;96472;1690305;23;89;3636;30.06.2018;6;606
1087;100392;1488952;23;89;4736;01.07.2018;12;395
1088;105269;1604991;20;89;4061;01.07.2018;12;339
1089;72924;1652465;2;89;27397;01.07.2018;6;4567
1090;80115;1571106;23;89;3121;01.07.2018;6;521
1091;56795;1290073;9;89;2908;02.07.2018;6;485
1092;92581;1559168;23;89;2879;02.07.2018;6;480
1093;7407;1572851;23;89;5278;02.07.2018;6;880
1094;4690;1574266;23;89;2028;02.07.2018;12;169
1095;46264;1431820;2;89;22874;02.07.2018;6;3813
1096;39343;1416733;20;89;1989;03.07.2018;12;166
1097;6321;1431820;12;89;22814;03.07.2018;6;3803
1098;93432;1182441;8;89;4879;03.07.2018;6;814
1099;93247;1616966;20;89;4568;03.07.2018;12;381
1100;63971;1429067;23;89;6660;03.07.2018;6;1110
1101;66033;867200;23;89;5173;04.07.2018;12;432
1102;71923;1431820;23;89;22679;04.07.2018;6;3780
1103;48279;1648250;20;89;6757;04.07.2018;12;564
1104;112153;1501493;2;89;4738;04.07.2018;12;395
1105;112949;1635974;2;89;9530;04.07.2018;6;1589
1106;47227;1278432;23;89;1519;05.07.2018;12;127
1107;47532;1370038;23;89;2441;05.07.2018;12;204
1108;39674;1182314;17;89;3195;05.07.2018;12;267
1109;41747;1323707;2;89;1572;05.07.2018;6;262
1110;8288;1510884;17;89;19518;05.07.2018;6;3253
1111;15432;916468;23;89;7884;05.07.2018;12;657
1112;25725;1298507;23;89;5600;05.07.2018;6;934
1113;104336;1525606;18;89;3466;05.07.2018;12;289
1114;105005;1525606;18;89;3286;05.07.2018;12;274
1115;83135;1604230;19;89;3113;05.07.2018;12;260
1116;93638;1578511;19;89;17931;06.07.2018;12;1495
1117;79177;1501493;17;89;4720;06.07.2018;6;787
1118;8206;1487268;20;89;1926;06.07.2018;12;161
1119;32382;1324898;23;89;6998;06.07.2018;12;584
1120;52856;1431807;18;89;27544;06.07.2018;12;2296
1121;378;1431037;20;89;18161;06.07.2018;12;1514
1122;106158;1258183;20;89;18160;06.07.2018;12;1514
1123;32677;1400035;14;89;5567;07.07.2018;12;464
1124;33852;1342641;12;89;3321;07.07.2018;12;277
1125;25251;916477;19;89;8721;07.07.2018;6;1454
1126;33391;1517353;23;89;7199;08.07.2018;6;1200
1127;39632;591893;2;89;4498;08.07.2018;6;750
1128;49667;1538539;9;89;2716;08.07.2018;6;453
1129;47140;1400035;23;89;5566;08.07.2018;12;464
1130;80193;1290073;2;89;2946;08.07.2018;6;491
1131;62711;1385631;9;89;7954;08.07.2018;12;663
1132;87684;1421567;18;89;11642;09.07.2018;6;1941
1133;38500;1195840;17;89;7806;09.07.2018;6;1301
1134;23025;1499440;23;89;5600;09.07.2018;6;934
1135;113286;1547752;2;89;13716;09.07.2018;6;2286
1136;1478;1573421;2;89;12417;10.07.2018;6;2070
1137;10841;1485359;12;89;17957;10.07.2018;12;1497
1138;51961;1532568;20;89;3543;10.07.2018;12;296
1139;105055;1517610;12;89;11424;10.07.2018;6;1904
1140;102875;921139;14;89;3565;10.07.2018;6;595
1141;103377;1298507;23;89;5689;10.07.2018;12;475
1142;77910;1398522;7;89;4035;10.07.2018;6;673
1143;70239;1635974;1;89;9455;10.07.2018;12;788
1144;73661;1529480;19;89;26543;11.07.2018;6;4424
1145;66377;1429067;7;89;6596;11.07.2018;6;1100
1146;103773;1487268;20;89;1989;11.07.2018;6;332
1147;91739;1251035;23;89;4353;11.07.2018;6;726
1148;42114;1344105;1;89;2385;11.07.2018;12;199
1149;40429;1541346;20;89;16648;11.07.2018;6;2775
1150;30864;1642679;8;89;5183;12.07.2018;12;432
1151;9961;1361336;23;89;13169;12.07.2018;6;2195
1152;21459;1514841;19;89;2051;12.07.2018;6;342
1153;58666;1365715;23;89;1306;12.07.2018;6;218
1154;58063;916176;19;89;6269;12.07.2018;12;523
1155;106765;1589371;1;89;6983;12.07.2018;12;582
1156;114815;1476275;23;89;4108;13.07.2018;6;685
1157;69909;1339022;23;89;2265;13.07.2018;6;378
1158;6947;1517295;20;89;6636;13.07.2018;6;1106
1159;11653;1431036;9;89;20708;13.07.2018;6;3452
1160;52549;1291941;20;89;2013;13.07.2018;12;168
1161;53252;1626378;23;89;3957;14.07.2018;6;660
1162;31373;1500539;14;89;2509;14.07.2018;6;419
1163;31659;1524586;20;89;5463;14.07.2018;12;456
1164;22799;1578511;20;89;18282;14.07.2018;6;3047
1165;67654;1532568;12;89;3584;14.07.2018;6;598
1166;88104;1488029;23;89;1981;15.07.2018;12;166
1167;22064;916468;19;89;7775;15.07.2018;6;1296
1168;31541;1521930;15;89;3306;15.07.2018;12;276
1169;31067;1292047;20;89;1940;15.07.2018;6;324
1170;33447;1549825;14;89;4054;15.07.2018;6;676
1171;34543;1485254;23;89;3981;15.07.2018;12;332
1172;110742;1366368;15;89;5785;15.07.2018;12;483
1173;984;1674137;23;89;3114;16.07.2018;6;519
1174;41077;1243951;20;89;2558;16.07.2018;6;427
1175;25970;1569581;23;89;2788;16.07.2018;6;465
1176;89288;939814;23;89;6208;16.07.2018;6;1035
1177;70683;1474548;23;89;6772;16.07.2018;12;565
1178;74665;1421695;12;89;7822;16.07.2018;6;1304
1179;60715;1524676;20;89;5631;17.07.2018;6;939
1180;54664;1442185;23;89;5748;17.07.2018;6;958
1181;91611;1652491;9;89;39287;17.07.2018;6;6548
1182;86114;1237855;17;89;2073;17.07.2018;12;173
1183;28186;1495037;23;89;3671;17.07.2018;12;306
1184;28232;1574266;20;89;1856;17.07.2018;12;155
1185;38187;1098402;22;89;3038;17.07.2018;6;507
1186;53537;1616966;2;89;4444;17.07.2018;6;741
1187;44959;1255864;20;89;3694;17.07.2018;12;308
1188;44043;1629066;23;89;2677;17.07.2018;6;447
1189;41596;1400632;23;89;5892;18.07.2018;12;491
1190;35054;1510884;20;89;19631;18.07.2018;12;1636
1191;21557;1681759;20;89;4499;18.07.2018;12;375
1192;76416;1644502;23;89;6747;18.07.2018;6;1125
1193;114633;1529052;23;89;6595;18.07.2018;6;1100
1194;106184;1527898;8;89;26048;18.07.2018;6;4342
1195;79328;1510884;23;89;19463;19.07.2018;12;1622
1196;54750;1366368;19;89;5392;19.07.2018;6;899
1197;90738;1674137;21;89;3220;19.07.2018;6;537
1198;101871;1518633;23;89;2362;19.07.2018;12;197
1199;40739;1660392;18;89;15234;19.07.2018;12;1270
1200;17301;1705139;2;89;9654;20.07.2018;12;805
1201;111785;1574360;7;89;2610;20.07.2018;12;218
1202;113767;1573421;21;89;12567;20.07.2018;6;2095
1203;12889;1437820;23;89;2810;21.07.2018;12;235
1204;102367;1580298;23;89;2544;21.07.2018;6;424
1205;91487;1091410;1;89;4103;21.07.2018;6;684
1206;85980;1561526;20;89;12906;21.07.2018;12;1076
1207;81737;1407137;9;89;2009;22.07.2018;12;168
1208;65549;1191903;20;89;3916;22.07.2018;12;327
1209;18728;1366368;15;89;5531;22.07.2018;12;461
1210;22296;1098402;9;89;2807;22.07.2018;12;234
1211;35120;1561211;20;89;2470;22.07.2018;12;206
1212;111108;1590368;23;89;2271;22.07.2018;12;190
1213;110190;1652475;9;89;41351;22.07.2018;6;6892
1214;1165;1190082;19;89;6075;23.07.2018;12;507
1215;35785;577391;5;89;3887;23.07.2018;12;324
1216;18556;1468151;19;89;8832;23.07.2018;6;1472
1217;56848;459445;2;89;3906;23.07.2018;12;326
1218;67913;1573042;20;89;3293;23.07.2018;12;275
1219;69187;1642679;23;89;5214;23.07.2018;12;435
1220;85503;1204861;9;89;16271;23.07.2018;6;2712
1221;84678;1543742;2;89;6174;23.07.2018;12;515
1222;105842;1541963;12;89;3168;23.07.2018;12;264
1223;83801;1430851;20;89;1316;24.07.2018;12;110
1224;65466;1529052;23;89;6575;24.07.2018;6;1096
1225;34997;1559168;9;89;2659;24.07.2018;6;444
1226;51566;1431817;23;89;20460;25.07.2018;12;1705
1227;65746;1655275;23;89;6752;25.07.2018;12;563
1228;72730;1482915;9;89;2105;25.07.2018;6;351
1229;86645;1661808;18;89;16714;26.07.2018;6;2786
1230;93462;1545965;2;89;4774;26.07.2018;6;796
1231;80752;1546515;21;89;2279;27.07.2018;6;380
1232;64357;1578511;20;89;18130;27.07.2018;12;1511
1233;63519;1591651;23;89;11172;27.07.2018;12;931
1234;56378;1524821;9;89;1599;27.07.2018;6;267
1235;59372;1546515;21;89;2328;27.07.2018;12;194
1236;35525;1425561;23;89;5037;27.07.2018;12;420
1237;18870;1590526;23;89;9026;27.07.2018;12;753
1238;27312;1574625;23;89;15851;27.07.2018;6;2642
1239;25499;1437814;23;89;6038;27.07.2018;6;1007
1240;35380;1655229;20;89;20126;28.07.2018;6;3355
1241;30355;1584881;23;89;14109;28.07.2018;6;2352
1242;56521;1474548;23;89;6836;28.07.2018;6;1140
1243;98737;1334137;23;89;7825;28.07.2018;12;653
1244;105047;1642669;12;89;3834;28.07.2018;6;639
1245;100514;1626378;19;89;3952;29.07.2018;6;659
1246;66071;1652336;2;89;22356;29.07.2018;6;3726
1247;29399;1467390;20;89;3408;29.07.2018;6;568
1248;53493;975521;18;89;3142;29.07.2018;6;524
1249;113993;1059800;2;89;3796;29.07.2018;6;633
1250;111052;1629058;12;89;1621;30.07.2018;6;271
1251;32123;1685381;2;89;13591;30.07.2018;6;2266
1252;56204;1580298;7;89;2693;30.07.2018;6;449
1253;54730;1590368;23;89;2089;30.07.2018;12;175
1254;56656;1538539;23;89;2623;31.07.2018;6;438
1255;58582;1580428;23;89;2424;31.07.2018;12;202
1256;95637;1631638;23;89;1331;31.07.2018;6;222
1257;81236;916468;9;89;8083;31.07.2018;6;1348
1258;40575;1651446;9;89;34057;31.07.2018;12;2839
1259;39512;1264986;9;89;3001;31.07.2018;12;251
1260;27601;1474548;23;89;6819;31.07.2018;12;569
1261;109646;1541722;14;89;20005;31.07.2018;6;3335
1262;33830;916477;18;89;8707;01.08.2018;6;1452
1263;99216;1524821;9;89;1361;01.08.2018;12;114
1264;96638;1524821;19;89;1399;01.08.2018;12;117
1265;104046;1510859;8;89;14973;01.08.2018;6;2496
1266;57060;1497571;20;89;3479;02.08.2018;12;290
1267;61841;1464854;21;89;3612;02.08.2018;12;301
1268;13950;1390002;23;89;15676;02.08.2018;6;2613
1269;9142;1529012;9;89;5442;02.08.2018;12;454
1270;106774;1323773;20;89;4113;02.08.2018;6;686
1271;109033;1659474;14;89;25347;03.08.2018;6;4225
1272;109555;1390019;23;89;16662;03.08.2018;12;1389
